Heading,Subheading,Title,URL,Filepath,Content Type,Content Hash
Missionary Software & Uses,PATH for Area Coordination Missionaries (ACMs),Transferring a Student to a Different Program.pdf,https://missionaries.prod.byu-pathway.psdops.com/Transferring-a-Student-to-a-Different-Program,./data/pdf/Transferring-a-Student-to-a-Different-Programpdf.pdf,pdf,5982f54ac418a1f96169243a85e9e48d0222cd71581456054337ec3392828f4d
Missionary Software & Uses,PATH for Area Coordination Missionaries (ACMs),Transferring a Student within a Location.pdf,https://missionaries.prod.byu-pathway.psdops.com/Transferring-a-Student-within-a-Location,./data/pdf/Transferring-a-Student-within-a-Locationpdf.pdf,pdf,bd2b8693471d0bd4fcf7c5a73e8ec248e1ef40a10895e9b89ce4baf2e2970025
Missionary Software & Uses,PATH for Area Coordination Missionaries (ACMs),Understanding the Groups Page EC3.pdf,https://missionaries.prod.byu-pathway.psdops.com/Understanding-the-Groups-Page-EC3,./data/pdf/Understanding-the-Groups-Page-ECpdf.pdf,pdf,2d15e06a1c63ade6feb73cc1b65081a0782e94964752185db1653ccef615744c
Missionary Software & Uses,PATH for Area Coordination Missionaries (ACMs),Updating Personal Information.pdf,https://missionaries.prod.byu-pathway.psdops.com/Updating-Personal-Information,./data/pdf/Updating-Personal-Informationpdf.pdf,pdf,56e414ede5149b19bea8877b0c4fd325b98a2a5cdd54061cf67282330c1fafa6
Missionary Software & Uses,PATH for Area Coordination Missionaries (ACMs),Using the PATH Search Feature EC3.pdf,https://missionaries.prod.byu-pathway.psdops.com/Using-the-PATH-Search-Feature-EC3,./data/pdf/Using-the-PATH-Search-Feature-ECpdf.pdf,pdf,9071d86f55457e50904c25b22fc041fec2f09ad7a0513b35cdbdd9448d622b18
Missionary Software & Uses,PATH for Area Coordination Missionaries (ACMs),Using the Site Location Directory.pdf,https://missionaries.prod.byu-pathway.psdops.com/Using-the-Site-Location-Directory,./data/pdf/Using-the-Site-Location-Directorypdf.pdf,pdf,70581baa9e8f95a82e5260310011150d90389f657b7e5840a7af33976d70ca10
Missionary Software & Uses,PATH for Area Coordination Missionaries (ACMs),Verify a Learner's Church Member Status.pdf,https://missionaries.prod.byu-pathway.psdops.com/Verify-a-Learner's-Church-Member-Status,./data/pdf/Verify-a-Learners-Church-Member-Statuspdf.pdf,pdf,fabf93efd5f2b6d98caf9bce8e4bedb6ba62efaa154fc64e44153a8f5d902731
Missionary Software & Uses,PATH for Area Coordination Missionaries (ACMs),Verify a Student's Church Membership Status.pdf,https://missionaries.prod.byu-pathway.psdops.com/Verify-a-Student's-Church-Membership-Status,./data/pdf/Verify-a-Students-Church-Membership-Statuspdf.pdf,pdf,643aee81b28d4a77367098849de350d7255135249e0c490b46e454b2e78566f8
Missionary Software & Uses,PATH for Area Coordination Missionaries (ACMs),Verify Completion of a Background Check.pdf,https://missionaries.prod.byu-pathway.psdops.com/Verify-Completion-of-a-Background-Check,./data/pdf/Verify-Completion-of-a-Background-Checkpdf.pdf,pdf,9df9c852d74ce8733db0690632199c0965ff36da4a9a8c803888ed8b8e0a9fb0
Missionary Software & Uses,PATH for Area Coordination Missionaries (ACMs),Verify Member Recordl Number (MRN).pdf,https://missionaries.prod.byu-pathway.psdops.com/Verify-Member-Recordl-Number-MRN,./data/pdf/Verify-Member-Recordl-Number-MRNpdf.pdf,pdf,9480be6b206e740d07aa19c5317ee2b14891c9cd977f9476f57137faa999fc21
Missionary Software & Uses,PATH for Area Coordination Missionaries (ACMs),View a Student's English Pre-Assessment.pdf,https://missionaries.prod.byu-pathway.psdops.com/View-a-Student's-English-Pre-Assessment,./data/pdf/View-a-Students-English-Pre-Assessmentpdf.pdf,pdf,f3d5deef600a8539273bd222c74e61f80c38f8a7c0137a29b0a298ce8391e285
Missionary Software & Uses,PATH for Area Coordination Missionaries (ACMs),View Scholarships Received.pdf,https://missionaries.prod.byu-pathway.psdops.com/View-Scholarships-Received,./data/pdf/View-Scholarships-Receivedpdf.pdf,pdf,225e7001d5a7964de3b5b91e0e721dd4b1a76dd4e749776ede4fb652ce43e8d1
Missionary Software & Uses,PATH for Area Coordination Missionaries (ACMs),What is a Default Group.pdf,https://missionaries.prod.byu-pathway.psdops.com/What-is-a-Default-Group,./data/pdf/What-is-a-Default-Grouppdf.pdf,pdf,c1a3ab853a152ce8674fb271f031810b36e4fc603c9a1d7c383e34e23f664cbb
Missionary Software & Uses,Power BI,Basic Navigation of Power BI.pdf,https://missionaries.prod.byu-pathway.psdops.com/Basic-Navigation-of-Power-BI,./data/pdf/Basic-Navigation-of-Power-BIpdf.pdf,pdf,3be58fb0f4d6042af73e741db389db482e44c7316bbaf8f016f38ee61b869504
Missionary Software & Uses,Power BI,Check Enrollment Trends.pdf,https://missionaries.prod.byu-pathway.psdops.com/Check-Enrollment-Trends,./data/pdf/Check-Enrollment-Trendspdf.pdf,pdf,11561bb4bf68926a5f47f2e71d2fc52caa4f29af74dd1dc67260387da6595d2d
Missionary Software & Uses,Power BI,Checking Enrollment Trends.pdf,https://missionaries.prod.byu-pathway.psdops.com/Check-Enrollment-Trends,./data/pdf/Checking-Enrollment-Trendspdf.pdf,pdf,11561bb4bf68926a5f47f2e71d2fc52caa4f29af74dd1dc67260387da6595d2d
Missionary Software & Uses,Power BI,Download a Report.pdf,https://missionaries.prod.byu-pathway.psdops.com/Download-a-Report,./data/pdf/Download-a-Reportpdf.pdf,pdf,02364caedbb3912c082f0982dbcaa210b53c4a98f1450524ccea5028749bcb52
Missionary Software & Uses,Power BI,Finding & Using PowerBI Reports.pdf,https://missionaries.prod.byu-pathway.psdops.com/Finding-&-Using-PowerBI-Reports,./data/pdf/Finding--Using-PowerBI-Reportspdf.pdf,pdf,fd810e4123a2073e705ec0f44ed0bda1220533666d226b6b257b2b8fb2402a66
Missionary Software & Uses,Power BI,Focus Mode.pdf,https://missionaries.prod.byu-pathway.psdops.com/Focus-Mode,./data/pdf/Focus-Modepdf.pdf,pdf,f646b9bcff7d25f73636328b74be6fc772ea6d2932e8d8c47e6ba79fefd6d0ad
Missionary Software & Uses,Power BI,How to Find Power BI Reports 3.pdf,https://missionaries.prod.byu-pathway.psdops.com/How-to-Find-Power-BI-Reports-3,./data/pdf/How-to-Find-Power-BI-Reports-pdf.pdf,pdf,30e295935323d56c11a037bebbde32f30ef67d036effddc66eada145eed151c0
Missionary Software & Uses,Power BI,How to Use the Filter Menu.pdf,https://missionaries.prod.byu-pathway.psdops.com/How-to-Use-the-Filter-Menu,./data/pdf/How-to-Use-the-Filter-Menupdf.pdf,pdf,20982726dc9cf0bae079435bd70e1835fcf6f0cd304098f91f112a9daf311555
Missionary Software & Uses,Power BI,Monitor HJG Applications.pdf,https://missionaries.prod.byu-pathway.psdops.com/Monitor-HJG-Applications,./data/pdf/Monitor-HJG-Applicationspdf.pdf,pdf,f0b0083c1efda209b327b6eab07895ba43e280f99e72665601dab77f11029324
Missionary Software & Uses,Power BI,Monitor Missionary End Dates in Power BI.pdf,https://missionaries.prod.byu-pathway.psdops.com/Monitor-Missionary-End-Dates-in-Power-BI,./data/pdf/Monitor-Missionary-End-Dates-in-Power-BIpdf.pdf,pdf,0007c7507d1a6a1c96c928bcc97eff4f212e98d61a047306adb9b291ea97822f
Missionary Software & Uses,Power BI,Power BI Training.pdf,https://missionaries.prod.byu-pathway.psdops.com/Power-BI-Training,./data/pdf/Power-BI-Trainingpdf.pdf,pdf,a8e198b446b80cf0db6046745bd575987a5ecd4771a8de9b24ca40c94806af19
Missionary Software & Uses,Power BI,PowerBI Reports Overview.pdf,https://missionaries.prod.byu-pathway.psdops.com/PowerBI-Reports-Overview,./data/pdf/PowerBI-Reports-Overviewpdf.pdf,pdf,de632f9f0ee8ee37760c93588486216021e840acfec81950f070ff1ca3e930a0
Missionary Software & Uses,Power BI,Prepare Excel Sheets for Basic Filtering.pdf,https://missionaries.prod.byu-pathway.psdops.com/Prepare-Excel-Sheets-for-Basic-Filtering,./data/pdf/Prepare-Excel-Sheets-for-Basic-Filteringpdf.pdf,pdf,0f87c8c85f3da843185a664ed53316f2f8905166d2a95ee1bb3fd3207aa2355e
Missionary Software & Uses,Power BI,Reset Filters.pdf,https://missionaries.prod.byu-pathway.psdops.com/Reset-Filters,./data/pdf/Reset-Filterspdf.pdf,pdf,7d1de8fe3bce01a2e5ce6e7d513d2ce5bd845927aa7bb38cef46b50a5981f32a
Missionary Software & Uses,Power BI,Use Additional Filters.pdf,https://missionaries.prod.byu-pathway.psdops.com/Use-Additional-Filters,./data/pdf/Use-Additional-Filterspdf.pdf,pdf,935419ff117fae1cca6950b10074cbfe57752e1de4160c9e283bec7573c945f8
Missionary Software & Uses,Technical Support,2023 ELA Pilot.pdf,https://missionaries.prod.byu-pathway.psdops.com/2023-ELA-Pilot,./data/pdf/-ELA-Pilotpdf.pdf,pdf,d10117bfac3097e0d8da7f6285d5f390dc8de7a13b3c23a79a5d1ecc5205d057
Missionary Software & Uses,Troubleshooting,Check to See if a BYU-Pathway Worldwide System is Down,https://office365lds.sharepoint.com/sites/BYU-PathwayTechnicalSupport/SitePages/System-Status.aspx?xsdata=MDV8MDJ8ZWR3YXJkc3JpY2tpZUBieXVwYXRod2F5Lm9yZ3w1YWFlYjFhNDllOTY0MzZkNTE3MzA4ZGM2Zjg3OGY2OHw2MWU2ZWViMzVmZDc0YWFhYWUzYzYxZThkZWIwOWI3OXwwfDB8NjM4NTA3ODc1MjE5Nzg2NDg1fFVua25vd258VFdGcGJHWnNiM2Q4ZXlKV0lqb2lNQzR3TGpBd01EQWlMQ0pRSWpvaVYybHVNeklpTENKQlRpSTZJazFoYVd3aUxDSlhWQ0k2TW4wPXwwfHx8&sdata=QnlHMGZ5SXd5enNYRUM3bktoa0lNZ0Z3VE84Yk9EK0hhYmhLakM5aXVhcz0%3D&CT=1715195813843&OR=OWA-NT-Mail&CID=a0a1c942-2326-f38f-5387-ba456eb48a6a&clickParams=eyJYLUFwcE5hbWUiOiJNaWNyb3NvZnQgT3V0bG9vayBXZWIgQXBwIiwiWC1BcHBWZXJzaW9uIjoiMjAyNDA0MTkwMDcuMzUiLCJPUyI6Ik1hYyBPUyBYIHVuZGVmaW5lZCJ9,403 Client Error: Forbidden for url: https://office365lds.sharepoint.com/sites/BYU-PathwayTechnicalSupport/SitePages/System-Status.aspx?xsdata=MDV8MDJ8ZWR3YXJkc3JpY2tpZUBieXVwYXRod2F5Lm9yZ3w1YWFlYjFhNDllOTY0MzZkNTE3MzA4ZGM2Zjg3OGY2OHw2MWU2ZWViMzVmZDc0YWFhYWUzYzYxZThkZWIwOWI3OXwwfDB8NjM4NTA3ODc1MjE5Nzg2NDg1fFVua25vd258VFdGcGJHWnNiM2Q4ZXlKV0lqb2lNQzR3TGpBd01EQWlMQ0pRSWpvaVYybHVNeklpTENKQlRpSTZJazFoYVd3aUxDSlhWQ0k2TW4wPXwwfHx8&sdata=QnlHMGZ5SXd5enNYRUM3bktoa0lNZ0Z3VE84Yk9EK0hhYmhLakM5aXVhcz0%3D&CT=1715195813843&OR=OWA-NT-Mail&CID=a0a1c942-2326-f38f-5387-ba456eb48a6a&clickParams=eyJYLUFwcE5hbWUiOiJNaWNyb3NvZnQgT3V0bG9vayBXZWIgQXBwIiwiWC1BcHBWZXJzaW9uIjoiMjAyNDA0MTkwMDcuMzUiLCJPUyI6Ik1hYyBPUyBYIHVuZGVmaW5lZCJ9,403,
Missionary Support and Training,Missionary Motivations,Temple Make and Keep Covenants.pdf,https://missionaries.prod.byu-pathway.psdops.com/Temple-Make-and-Keep-Covenants,./data/pdf/Temple-Make-and-Keep-Covenantspdf.pdf,pdf,a2283bfc1a0668038492dae3448ef910333ec15044bbd507fbbe0ace93925e8f
Policies,,BYU Pathway Worldwide Unapproved Locations.pdf,https://missionaries.prod.byu-pathway.psdops.com/BYU-Pathway-Worldwide-Unapproved-Locations,./data/pdf/BYU-Pathway-Worldwide-Unapproved-Locationspdf.pdf,pdf,f009b4c93b2b76d70fc259764a41c947787107e980d9d5eabc3c77f66e774a16
Policies,,Policy Assistant ACM Role.pdf,https://missionaries.prod.byu-pathway.psdops.com/Policy-Assistant-ACM-Role,./data/pdf/Policy-Assistant-ACM-Rolepdf.pdf,pdf,a6c9c92be32e596baf98f6c34fb85a736416fa4b77e5457106462532e75dab74
Policies,,Policy BYU Pathway Gathering Standards.pdf,https://missionaries.prod.byu-pathway.psdops.com/Policy-BYU-Pathway-Gathering-Standards,./data/pdf/Policy-BYU-Pathway-Gathering-Standardspdf.pdf,pdf,4bc2783992645e57ebc3e18dcf88cf8b072639506ee85e756cacf3f74724e7cf
Policies,,Policy CDOL Access.pdf,https://missionaries.prod.byu-pathway.psdops.com/Policy-CDOL-Access,./data/pdf/Policy-CDOL-Accesspdf.pdf,pdf,46f59ad5417d42783149a39ac47f281ee25ea5ca2070716963b46848804405ac
Policies,,Policy Employees Serving As BYUPW Service Missionary.pdf,https://missionaries.prod.byu-pathway.psdops.com/Policy-Employees-Serving-As-BYUPW-Service-Missionary,./data/pdf/Policy-Employees-Serving-As-BYUPW-Service-Missionarypdf.pdf,pdf,b4245a10eedb068e1217b2e17ab2a024a03ecd50dbfffa8693a9504d70cb1067
Policies,,Policy Exception to Enroll With Outstanding Balances.pdf,https://missionaries.prod.byu-pathway.psdops.com/Policy-Exception-to-Enroll-With-Outstanding-Balances,./data/pdf/Policy-Exception-to-Enroll-With-Outstanding-Balancespdf.pdf,pdf,84df2f5dcc83f0823245fcf05caaa0a12836b524a64e4e58e4376597274af76a
Policies,,Policy Executive Secretaries & Communication.pdf,https://missionaries.prod.byu-pathway.psdops.com/Policy-Executive-Secretaries-&-Communication,./data/pdf/Policy-Executive-Secretaries--Communicationpdf.pdf,pdf,18c29bd6b150f61f2854310e73f8facf78b5559110fc8897d17134af1cf525af
Policies,,Policy International Student Transfers.pdf,https://missionaries.prod.byu-pathway.psdops.com/Policy-International-Student-Transfers,./data/pdf/Policy-International-Student-Transferspdf.pdf,pdf,111cabb999ec8df7b47176a131665d8ac0c7b1b24a59d24209649617d4b775a5
Policies,,Policy Issue Zoom Licensed Accounts.pdf,https://missionaries.prod.byu-pathway.psdops.com/ACC%20Documents%20Policy%20Issue%20Zoom%20Licensed%20Accounts,./data/pdf/Policy-Issue-Zoom-Licensed-Accountspdf.pdf,pdf,40c3a3458df4ef2044986b2de9a9baf7b7c23eafef69338a076014c2970cbf9e
Policies,,Policy Missionary Badge Policy.pdf,https://missionaries.prod.byu-pathway.psdops.com/Policy-Missionary-Badge-Policy,./data/pdf/Policy-Missionary-Badge-Policypdf.pdf,pdf,279c20c3160d03ba7c33d7177c291e592c093bf451c1630afd817eeb671e8497
Policies,,Policy New Admission Deadlines.pdf,https://missionaries.prod.byu-pathway.psdops.com/Policy-New-Admission-Deadlines,./data/pdf/Policy-New-Admission-Deadlinespdf.pdf,pdf,c626f757f4dff0d7b08babfe43ab4e4fe3661ad05ebcab3da97edb1dc920786f
Policies,,Policy PATH EnglishConnect Naming Convention for Groups.pdf,https://missionaries.prod.byu-pathway.psdops.com/Policy-PATH-EnglishConnect-Naming-Convention-for-Groups,./data/pdf/Policy-PATH-EnglishConnect-Naming-Convention-for-Groupspdf.pdf,pdf,df64222e930bb67a242c004e826e30d6bc7aa85b86c2d8de41c0b9082a472189
Policies,,Policy PATH Naming Convention for Groups.pdf,https://missionaries.prod.byu-pathway.psdops.com/Policy-PATH_Naming-Convention-for-Groups,./data/pdf/Policy-PATH-Naming-Convention-for-Groupspdf.pdf,pdf,7973e56498e70b3e4b2aed20a7b76b04d89c7230aa343ee93242249d22c059fc
Policies,,Policy Service Missionary Name Badges.pdf,https://missionaries.prod.byu-pathway.psdops.com/Policy-Service-Missionary-Name-Badges,./data/pdf/Policy-Service-Missionary-Name-Badgespdf.pdf,pdf,d96200430e850fdc5667d2935f973501b8ef625e50bce6d3f250a860d3f7467a
Policies,,Policy Student Grievance Against Missionary Public Viewing.pdf,https://missionaries.prod.byu-pathway.psdops.com/Policy-Student-Grievance-Against-Missionary-Public-Viewing,./data/pdf/Policy-Student-Grievance-Against-Missionary-Public-Viewingpdf.pdf,pdf,76b8ca0083abf0549d0b5c14cf10699c2afa5c7e5f3ae9dfb6c881a50bb0d07a
Policies,,Policy Student Late Fee Policy.pdf,https://missionaries.prod.byu-pathway.psdops.com/Policy-Student-Late-Fee-Policy,./data/pdf/Policy-Student-Late-Fee-Policypdf.pdf,pdf,356f55ffa5de4eaf4dae89081cbd8f8ac6f35031a8c9fb82eaf8825f9498e4d3
